slot,arm,luna_side,terminal_cause,luna_outcome,player_turns,requests,luna_turns,tokens,backend_seconds,core_damage,heuristic_core_damage
MATCH-037,strict,red,CORE_DESTRUCTION,loss,7,4,3,10767,7.673373399942648,0,30
MATCH-037,bounded,red,PROVIDER_FORFEIT,loss,4,4,2,11262,7.725566000037361,0,0
MATCH-037,stepwise,red,REQUEST_LIMIT,limit,94,140,47,349053,218.41689409973333,0,18
MATCH-038,bounded,blue,CORE_DESTRUCTION,loss,12,10,6,29501,18.569195999996737,0,30
MATCH-038,stepwise,blue,CORE_DESTRUCTION,loss,10,13,5,34882,20.312626700033434,0,30
MATCH-038,strict,blue,CORE_DESTRUCTION,loss,10,7,5,21609,14.827721599896904,0,30
MATCH-039,stepwise,red,CORE_DESTRUCTION,loss,27,42,13,106862,64.55220969999209,0,30
MATCH-039,strict,red,TEAM_ELIMINATION,loss,12,7,6,17843,14.580860999936704,0,5
MATCH-039,bounded,red,TEAM_ELIMINATION,loss,10,7,5,18274,12.09764900006121,0,0
MATCH-040,strict,blue,CORE_DESTRUCTION,loss,14,10,7,30341,18.264105100010056,0,30
MATCH-040,bounded,blue,PROVIDER_FORFEIT,loss,5,5,3,16143,12.022901399992406,0,0
MATCH-040,stepwise,blue,CORE_DESTRUCTION,loss,10,16,5,41999,33.89952139998786,0,30
MATCH-041,bounded,red,TEAM_ELIMINATION,loss,10,8,5,19635,16.451438200019766,0,5
MATCH-041,stepwise,red,CORE_DESTRUCTION,loss,11,16,5,42114,26.609412800054997,0,30
MATCH-041,strict,red,CORE_DESTRUCTION,loss,7,5,3,15059,8.4698245000327,0,30
MATCH-042,stepwise,blue,CORE_DESTRUCTION,loss,10,14,5,37079,24.118384100089315,0,30
MATCH-042,strict,blue,PROVIDER_FORFEIT,loss,15,11,8,32988,22.90951629995834,0,18
MATCH-042,bounded,blue,PROVIDER_FORFEIT,loss,1,2,1,6640,3.2921296000131406,0,0
MATCH-043,strict,red,TEAM_ELIMINATION,loss,11,7,5,19630,17.109827500011306,0,0
MATCH-043,bounded,red,TEAM_ELIMINATION,loss,10,7,5,18274,11.977003799984232,0,0
MATCH-043,stepwise,red,PROVIDER_FORFEIT,loss,14,24,7,58677,44.48925060010515,0,18
MATCH-044,bounded,blue,PROVIDER_FORFEIT,loss,9,8,5,22822,15.03816460003145,5,0
MATCH-044,stepwise,blue,CORE_DESTRUCTION,loss,10,15,5,39424,25.607084900024347,0,30
MATCH-044,strict,blue,CORE_DESTRUCTION,loss,10,6,5,17947,11.184117300086655,0,30
MATCH-045,stepwise,red,CORE_DESTRUCTION,loss,11,17,5,44213,25.523813700012397,0,30
MATCH-045,strict,red,CORE_DESTRUCTION,loss,7,5,3,15078,8.878686099953484,0,30
MATCH-045,bounded,red,PROVIDER_FORFEIT,loss,16,14,8,38351,26.11748039990198,0,9
MATCH-046,strict,blue,PROVIDER_FORFEIT,loss,3,3,2,9700,5.79930069996044,0,0
MATCH-046,bounded,blue,PROVIDER_FORFEIT,loss,3,3,2,9653,5.786648600012995,0,0
MATCH-046,stepwise,blue,CORE_DESTRUCTION,loss,10,14,5,38549,24.065229700005148,0,30
MATCH-047,bounded,red,TEAM_ELIMINATION,loss,13,10,6,27672,16.76499769993825,0,15
MATCH-047,stepwise,red,REQUEST_LIMIT,limit,94,140,47,350382,214.43789259984624,0,18
MATCH-047,strict,red,TEAM_ELIMINATION,loss,5,4,2,11866,9.09655290003866,0,0
MATCH-048,stepwise,blue,CORE_DESTRUCTION,loss,10,15,5,39572,23.742300599988084,0,30
MATCH-048,strict,blue,CORE_DESTRUCTION,loss,12,7,6,17467,14.385220400057733,0,30
MATCH-048,bounded,blue,PROVIDER_FORFEIT,loss,3,4,2,13422,9.189798299921677,0,0
MATCH-049,strict,red,TEAM_ELIMINATION,loss,7,3,3,7698,5.635092500015162,0,5
MATCH-049,bounded,red,TEAM_ELIMINATION,loss,29,19,14,44423,30.02325790002942,0,18
MATCH-049,stepwise,red,CORE_DESTRUCTION,loss,11,17,5,44990,27.594002899946645,0,30
MATCH-050,bounded,blue,PROVIDER_FORFEIT,loss,11,16,6,51830,26.446613200067077,0,0
MATCH-050,stepwise,blue,CORE_DESTRUCTION,loss,8,11,4,29340,16.960976299946196,0,30
MATCH-050,strict,blue,TEAM_ELIMINATION,loss,7,4,4,10841,7.46462830004748,0,0
MATCH-051,stepwise,red,REQUEST_LIMIT,limit,94,140,47,350288,215.5444378000684,0,18
MATCH-051,strict,red,CORE_DESTRUCTION,loss,11,5,5,13860,10.489266200049315,0,30
MATCH-051,bounded,red,TEAM_ELIMINATION,loss,91,49,45,101589,80.20376009994652,0,18
MATCH-052,strict,blue,PROVIDER_FORFEIT,loss,3,3,2,9737,6.474084499990568,0,0
MATCH-052,bounded,blue,TEAM_ELIMINATION,loss,8,10,4,27075,21.15952460007975,0,0
MATCH-052,stepwise,blue,CORE_DESTRUCTION,loss,8,12,4,32195,18.001625899982173,0,30
MATCH-053,bounded,red,PROVIDER_FORFEIT,loss,2,2,1,6239,4.285934899991844,0,0
MATCH-053,stepwise,red,CORE_DESTRUCTION,loss,17,27,8,64968,40.58901049994165,0,30
MATCH-053,strict,red,PROVIDER_FORFEIT,loss,2,2,1,6153,4.065309500030708,0,0
MATCH-054,stepwise,blue,CORE_DESTRUCTION,loss,12,17,6,42264,27.75609120010631,0,30
MATCH-054,strict,blue,TEAM_ELIMINATION,loss,8,6,4,18076,12.195581399952061,0,0
MATCH-054,bounded,blue,PROVIDER_FORFEIT,loss,5,6,3,19418,11.190029000048526,0,0
MATCH-055,strict,red,TEAM_ELIMINATION,loss,7,3,3,7670,6.861093999934383,0,5
MATCH-055,bounded,red,PROVIDER_FORFEIT,loss,4,4,2,11179,7.938074700010475,0,0
MATCH-055,stepwise,red,TEAM_ELIMINATION,loss,7,11,3,27598,24.521768699982204,0,0
MATCH-056,bounded,blue,TEAM_ELIMINATION,loss,28,27,14,70709,52.90776690014172,18,9
MATCH-056,stepwise,blue,CORE_DESTRUCTION,loss,10,15,5,42630,22.960987499915063,0,30
MATCH-056,strict,blue,PROVIDER_FORFEIT,loss,3,3,2,9700,5.50567810004577,0,0
MATCH-057,stepwise,red,TEAM_ELIMINATION,loss,9,12,4,30084,18.063922800007276,0,20
MATCH-057,strict,red,TEAM_ELIMINATION,loss,26,13,13,32291,23.54230239993194,0,5
MATCH-057,bounded,red,TEAM_ELIMINATION,loss,10,6,5,15194,21.76936699997168,0,0
MATCH-058,strict,blue,PROVIDER_FORFEIT,loss,3,4,2,13302,11.169052400044166,0,0
MATCH-058,bounded,blue,PROVIDER_FORFEIT,loss,7,7,4,21966,14.979074499977287,9,0
MATCH-058,stepwise,blue,REQUEST_LIMIT,limit,89,140,45,330460,198.89138350024587,0,9
MATCH-059,bounded,red,TEAM_ELIMINATION,loss,11,9,5,24159,19.884979200025555,0,18
MATCH-059,stepwise,red,TEAM_ELIMINATION,loss,10,14,5,35074,21.692928400007077,0,20
MATCH-059,strict,red,PROVIDER_FORFEIT,loss,2,2,1,6217,4.949014800018631,0,0
MATCH-060,stepwise,blue,CORE_DESTRUCTION,loss,10,15,5,43160,25.00924549996853,0,30
MATCH-060,strict,blue,CORE_DESTRUCTION,loss,12,7,6,19353,15.317609400022775,0,30
MATCH-060,bounded,blue,PROVIDER_FORFEIT,loss,1,4,1,13230,7.258531799947377,0,0
MATCH-061,strict,red,TEAM_ELIMINATION,loss,7,4,3,10761,10.597290899953805,0,5
MATCH-061,bounded,red,PROVIDER_FORFEIT,loss,6,6,3,17099,11.566021099977661,0,20
MATCH-061,stepwise,red,CORE_DESTRUCTION,loss,11,17,5,44157,27.544874700077344,0,30
MATCH-062,bounded,blue,PROVIDER_FORFEIT,loss,1,4,1,13233,11.41895670001395,0,0
MATCH-062,stepwise,blue,CORE_DESTRUCTION,loss,10,15,5,39216,21.929505299951416,0,30
MATCH-062,strict,blue,CORE_DESTRUCTION,loss,10,7,5,21694,13.741554800071754,0,30
MATCH-063,stepwise,red,REQUEST_LIMIT,limit,94,140,47,346249,203.04574209987186,0,18
MATCH-063,strict,red,TEAM_ELIMINATION,loss,7,4,3,11082,6.7992316000163555,0,5
MATCH-063,bounded,red,TEAM_ELIMINATION,loss,14,12,7,33134,24.365331500011962,0,20
MATCH-064,strict,blue,PROVIDER_FORFEIT,loss,3,4,2,13286,6.979031900060363,0,0
MATCH-064,bounded,blue,PROVIDER_FORFEIT,loss,7,8,4,24332,13.48038079997059,0,0
MATCH-064,stepwise,blue,CORE_DESTRUCTION,loss,10,13,5,36103,17.84739690000424,0,30
MATCH-065,bounded,red,PROVIDER_FORFEIT,loss,6,5,3,13910,8.731004099943675,0,20
MATCH-065,stepwise,red,TEAM_ELIMINATION,loss,44,67,22,166440,99.18161370011512,0,21
MATCH-065,strict,red,TEAM_ELIMINATION,loss,16,8,8,20588,13.706321400008164,0,15
MATCH-066,stepwise,blue,CORE_DESTRUCTION,win,13,22,7,57508,31.304687700117938,30,18
MATCH-066,strict,blue,CORE_DESTRUCTION,loss,14,8,7,22270,14.907065600040369,0,30
MATCH-066,bounded,blue,CORE_DESTRUCTION,loss,10,10,5,25162,22.948191599920392,0,30
MATCH-067,strict,red,TEAM_ELIMINATION,loss,12,6,6,14790,11.636795000056736,0,5
MATCH-067,bounded,red,TEAM_ELIMINATION,loss,13,9,6,24279,18.323712100100238,0,15
MATCH-067,stepwise,red,REQUEST_LIMIT,limit,92,140,46,363908,205.54073259979486,0,18
MATCH-068,bounded,blue,CORE_DESTRUCTION,loss,16,13,8,36671,22.747812199988402,0,30
MATCH-068,stepwise,blue,CORE_DESTRUCTION,loss,10,15,5,43458,21.089899200072978,0,30
MATCH-068,strict,blue,PROVIDER_FORFEIT,loss,3,4,2,12985,7.283279099967331,0,0
MATCH-069,stepwise,red,REQUEST_LIMIT,limit,94,140,47,363217,211.37005070014857,0,18
MATCH-069,strict,red,TEAM_ELIMINATION,loss,52,30,26,81354,53.06035870028427,0,20
MATCH-069,bounded,red,TEAM_ELIMINATION,loss,7,7,3,18399,14.155822100001387,0,0
MATCH-070,strict,blue,CORE_DESTRUCTION,loss,12,7,6,20383,13.015647499938495,0,30
MATCH-070,bounded,blue,TEAM_ELIMINATION,loss,16,15,8,42671,29.242733399907593,0,10
MATCH-070,stepwise,blue,CORE_DESTRUCTION,loss,10,16,5,42389,25.126294399960898,0,30
MATCH-071,bounded,red,TEAM_ELIMINATION,loss,13,10,6,27605,24.603765100124292,0,20
MATCH-071,stepwise,red,CORE_DESTRUCTION,loss,13,17,6,44069,26.886767300020438,0,30
MATCH-071,strict,red,TEAM_ELIMINATION,loss,10,5,5,12410,8.741763600090053,0,5
MATCH-072,stepwise,blue,CORE_DESTRUCTION,loss,6,9,3,26154,14.820020499988459,0,30
MATCH-072,strict,blue,CORE_DESTRUCTION,loss,8,4,4,10836,7.420696499932092,0,30
MATCH-072,bounded,blue,CORE_DESTRUCTION,loss,8,8,4,24203,14.257538000005297,0,30
MATCH-073,strict,red,PROVIDER_FORFEIT,loss,2,2,1,6210,3.6858663000166416,0,0
MATCH-073,bounded,red,PROVIDER_FORFEIT,loss,2,3,1,8775,5.72572659997968,0,0
MATCH-073,stepwise,red,CORE_DESTRUCTION,loss,11,16,5,42114,24.64785019995179,0,30
MATCH-074,bounded,blue,CORE_DESTRUCTION,loss,12,9,6,25010,15.700231500028167,10,30
MATCH-074,stepwise,blue,CORE_DESTRUCTION,loss,10,14,5,36968,22.084370299999136,0,30
MATCH-074,strict,blue,PROVIDER_FORFEIT,loss,3,3,2,9658,5.4481685000355355,0,0
MATCH-075,stepwise,red,REQUEST_LIMIT,limit,94,140,47,340965,192.82919269998092,0,18
MATCH-075,strict,red,TEAM_ELIMINATION,loss,10,7,5,18832,11.12231589993462,0,5
MATCH-075,bounded,red,TEAM_ELIMINATION,loss,8,10,4,27198,15.976905800052918,0,5
MATCH-076,strict,blue,TEAM_ELIMINATION,loss,54,36,27,87456,56.99544920003973,0,0
MATCH-076,bounded,blue,CORE_DESTRUCTION,loss,10,7,5,18623,12.813763500016648,0,30
MATCH-076,stepwise,blue,TEAM_ELIMINATION,loss,14,21,7,58150,33.813419000129215,0,20
MATCH-077,bounded,red,CORE_DESTRUCTION,loss,7,4,3,10702,6.6285808000247926,0,30
MATCH-077,stepwise,red,CORE_DESTRUCTION,loss,19,29,9,71905,44.37844589998713,0,30
MATCH-077,strict,red,TEAM_ELIMINATION,loss,7,4,3,10761,6.72237899992615,0,5
MATCH-078,stepwise,blue,CORE_DESTRUCTION,loss,10,16,5,46635,24.69979260006221,0,30
MATCH-078,strict,blue,TEAM_ELIMINATION,loss,12,8,6,23808,13.816634500108194,0,10
MATCH-078,bounded,blue,PROVIDER_FORFEIT,loss,3,6,2,19920,10.402313000056893,0,0
MATCH-079,strict,red,TEAM_ELIMINATION,loss,10,5,5,12461,8.844451099983416,0,0
MATCH-079,bounded,red,TEAM_ELIMINATION,loss,13,9,6,25306,16.676547899958678,0,0
MATCH-079,stepwise,red,REQUEST_LIMIT,limit,94,140,47,350791,202.22771589976037,0,18
MATCH-080,bounded,blue,PROVIDER_FORFEIT,loss,9,8,5,21294,16.87698110000929,0,0
MATCH-080,stepwise,blue,CORE_DESTRUCTION,loss,10,14,5,37478,20.82608169998275,0,30
MATCH-080,strict,blue,PROVIDER_FORFEIT,loss,3,4,2,13421,9.441731700033415,0,0
